"conversation_id","created_at","favorite_count","full_text","hashtags/0","hashtags/1","hashtags/2","hashtags/3","hashtags/4","hashtags/5","hashtags/6","hashtags/7","hashtags/8","hashtags/9","hashtags/10","hashtags/11","hashtags/12","hashtags/13","hashtags/14","hashtags/15","hashtags/16","hashtags/17","hashtags/18","hashtags/19","hashtags/20","hashtags/21","hashtags/22","id","media/0/media_url","media/0/type","media/1/media_url","media/1/type","media/2/media_url","media/2/type","media/3/media_url","media/3/type","reply_count","retweet_count","startUrl","url","urls/0/display_url","urls/0/expanded_url","urls/0/url","urls/1/display_url","urls/1/expanded_url","urls/1/url","user/advertiser_account_type","user/blocked_by","user/blocking","user/business_profile_state","user/can_dm","user/contributors_enabled","user/created_at","user/default_profile_image","user/description","user/ext_has_nft_avatar","user/ext_is_blue_verified","user/ext_verified_type","user/fast_followers_count","user/favourites_count","user/follow_request_sent","user/followed_by","user/followers_count","user/following","user/friends_count","user/geo_enabled","user/has_custom_timelines","user/id","user/id_str","user/is_translation_enabled","user/is_translator","user/lang","user/listed_count","user/location","user/media_count","user/muting","user/name","user/normal_followers_count","user/notifications","user/profile_background_color","user/profile_background_image_url","user/profile_background_image_url_https","user/profile_background_tile","user/profile_banner_extensions_sensitive_media_warning","user/profile_banner_url","user/profile_image_extensions_sensitive_media_warning","user/profile_image_url","user/profile_image_url_https","user/profile_sidebar_border_color","user/profile_sidebar_fill_color","user/profile_text_color","user/profile_use_background_image","user/protected","user/require_some_consent","user/screen_name","user/statuses_count","user/time_zone","user/translator_type","user/url","user/utc_offset","user/verified","user/want_retweets","user_mentions/0/id_str","user_mentions/0/name","user_mentions/0/screen_name","user_mentions/1/id_str","user_mentions/1/name","user_mentions/1/screen_name","user_mentions/2/id_str","user_mentions/2/name","user_mentions/2/screen_name","user_mentions/3/id_str","user_mentions/3/name","user_mentions/3/screen_name","user_mentions/4/id_str","user_mentions/4/name","user_mentions/4/screen_name","user_mentions/5/id_str","user_mentions/5/name","user_mentions/5/screen_name","user_mentions/6/id_str","user_mentions/6/name","user_mentions/6/screen_name","user_mentions/7/id_str","user_mentions/7/name","user_mentions/7/screen_name","user_mentions/8/id_str","user_mentions/8/name","user_mentions/8/screen_name","user_mentions/9/id_str","user_mentions/9/name","user_mentions/9/screen_name","view_count"
"1627034563699703808","2023-02-18T19:57:23.000Z","4","#cmstalin #RahulGandhi #PriyankaGandhi  #ErodeByElection #Erode #erodeeast #tamilnadu #erodecity #EVKS #MKStalin #DMK #DMKerode  #Thirumahaneveraa #INCTamilnadu #EVKSElangovan #news #tn #tngovt #congress #tamilnadugovernment  #indiannationalcongress #tncc #inctamilnadu https://t.co/83GtVbQI7Z","cmstalin","RahulGandhi","PriyankaGandhi","ErodeByElection","Erode","erodeeast","tamilnadu","erodecity","EVKS","MKStalin","DMK","DMKerode","Thirumahaneveraa","INCTamilnadu","EVKSElangovan","news","tn","tngovt","congress","tamilnadugovernment","indiannationalcongress","tncc","inctamilnadu","1627034563699703808","https://pbs.twimg.com/ext_tw_video_thumb/1627034491981266945/pu/img/R3vpQWVGd3nSVZMO.jpg","photo",,,,,,,"0","2","https://twitter.com/search?q=%23ErodeByElection&src=typed_query&f=live","https://twitter.com/EVKSElangovan/status/1627034563699703808",,,,,,,"promotable_user",,,"none",,"false","2014-12-26T16:24:31.000Z","false","Views are personal. RTs ≠ endorsements.","false","false",,"0","103",,,"68009",,"88","true","false","2944070778","2944070778","false","false",,"78","Erode / Chennai","740",,"EVKS Elangovan","68009",,"ABB8C2","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png","false",,"https://pbs.twimg.com/profile_banners/2944070778/1461366028",,"http://pbs.twimg.com/profile_images/649426896967479296/02maljZe_normal.jpg","https://pbs.twimg.com/profile_images/649426896967479296/02maljZe_normal.jpg","C0DEED","DDEEF6","333333","false","false","false","EVKSElangovan","2020",,"none","https://t.co/namxMAxXm0",,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"235"
"1627034557374689293","2023-02-18T19:57:21.000Z","0","#ErodeByElection https://t.co/Dq5Y2eS84Q","ErodeByElection",,,,,,,,,,,,,,,,,,,,,,,"1627034557374689293","https://pbs.twimg.com/media/FpRjTLhagAI17Ww.jpg","photo",,,,,,,"0","0","https://twitter.com/search?q=%23ErodeByElection&src=typed_query&f=live","https://twitter.com/pcrjabastian/status/1627034557374689293",,,,,,,"none",,,"none",,"false","2018-04-27T07:33:29.000Z","false","மாண்புமிகுதலைவர் @mkstalin சின்னவர் @Udhaystalin வழியில் என்றும்| District Deputy Co-ordinator @DMKITwing | President @ RajaKani CharitableTrust @Rajakanitrusts","false","false",,"0","13455",,,"723",,"134","false","true","989769484998099000","989769484998098944","false","false",,"2","TIRUNELVELI ","7560",,"நாங்குநேரி PCR.ஜெபஸ்டியன் BBA.,","723",,"F5F8FA",,,"false",,"https://pbs.twimg.com/profile_banners/989769484998098944/1675606108",,"http://pbs.twimg.com/profile_images/1621365833426677760/ux-suk6l_normal.jpg","https://pbs.twimg.com/profile_images/1621365833426677760/ux-suk6l_normal.jpg","C0DEED","DDEEF6","333333","true","false","false","pcrjabastian","21311",,"none",,,"false",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14"
"1627034529528692737","2023-02-18T19:57:15.000Z","0","#ErodeByElection https://t.co/x0RSWZaODD","ErodeByElection",,,,,,,,,,,,,,,,,,,,,,,"1627034529528692737","https://pbs.twimg.com/media/FpRjRl2aEAAZZDe.jpg","photo",,,,,,,"0","0","https://twitter.com/search?q=%23ErodeByElection&src=typed_query&f=live","https://twitter.com/pcrjabastian/status/1627034529528692737",,,,,,,"none",,,"none",,"false","2018-04-27T07:33:29.000Z","false","மாண்புமிகுதலைவர் @mkstalin சின்னவர் @Udhaystalin வழியில் என்றும்| District Deputy Co-ordinator @DMKITwing | President @ RajaKani CharitableTrust @Rajakanitrusts","false","false",,"0","13455",,,"723",,"134","false","true","989769484998099000","989769484998098944","false","false",,"2","TIRUNELVELI ","7560",,"நாங்குநேரி PCR.ஜெபஸ்டியன் BBA.,","723",,"F5F8FA",,,"false",,"https://pbs.twimg.com/profile_banners/989769484998098944/1675606108",,"http://pbs.twimg.com/profile_images/1621365833426677760/ux-suk6l_normal.jpg","https://pbs.twimg.com/profile_images/1621365833426677760/ux-suk6l_normal.jpg","C0DEED","DDEEF6","333333","true","false","false","pcrjabastian","21311",,"none",,,"false",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"13"
"1627034430085922819","2023-02-18T19:56:51.000Z","3","#cmstalin #RahulGandhi #PriyankaGandhi  #ErodeByElection #Erode #erodeeast #tamilnadu #erodecity #EVKS #MKStalin #DMK #DMKerode  #Thirumahaneveraa #INCTamilnadu #EVKSElangovan #news #tn #tngovt #congress #tamilnadugovernment  #indiannationalcongress #tncc #inctamilnadu https://t.co/am0jxrsrb3","cmstalin","RahulGandhi","PriyankaGandhi","ErodeByElection","Erode","erodeeast","tamilnadu","erodecity","EVKS","MKStalin","DMK","DMKerode","Thirumahaneveraa","INCTamilnadu","EVKSElangovan","news","tn","tngovt","congress","tamilnadugovernment","indiannationalcongress","tncc","inctamilnadu","1627034430085922819","https://pbs.twimg.com/ext_tw_video_thumb/1627034351128150017/pu/img/W2WDYrLIKq_DfKQG.jpg","photo",,,,,,,"0","2","https://twitter.com/search?q=%23ErodeByElection&src=typed_query&f=live","https://twitter.com/EVKSElangovan/status/1627034430085922819",,,,,,,"promotable_user",,,"none",,"false","2014-12-26T16:24:31.000Z","false","Views are personal. RTs ≠ endorsements.","false","false",,"0","103",,,"68009",,"88","true","false","2944070778","2944070778","false","false",,"78","Erode / Chennai","740",,"EVKS Elangovan","68009",,"ABB8C2","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png","false",,"https://pbs.twimg.com/profile_banners/2944070778/1461366028",,"http://pbs.twimg.com/profile_images/649426896967479296/02maljZe_normal.jpg","https://pbs.twimg.com/profile_images/649426896967479296/02maljZe_normal.jpg","C0DEED","DDEEF6","333333","false","false","false","EVKSElangovan","2020",,"none","https://t.co/namxMAxXm0",,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"231"
"1627034277828521985","2023-02-18T19:56:15.000Z","11","#cmstalin #RahulGandhi #PriyankaGandhi  #ErodeByElection #Erode #erodeeast #tamilnadu #erodecity #EVKS #MKStalin #DMK #DMKerode  #Thirumahaneveraa #INCTamilnadu #EVKSElangovan #news #tn #tngovt #congress #tamilnadugovernment  #indiannationalcongress #tncc #inctamilnadu https://t.co/1Eb1PFaaSv","cmstalin","RahulGandhi","PriyankaGandhi","ErodeByElection","Erode","erodeeast","tamilnadu","erodecity","EVKS","MKStalin","DMK","DMKerode","Thirumahaneveraa","INCTamilnadu","EVKSElangovan","news","tn","tngovt","congress","tamilnadugovernment","indiannationalcongress","tncc","inctamilnadu","1627034277828521985","https://pbs.twimg.com/ext_tw_video_thumb/1627034201680912384/pu/img/kl22vm7OmUgriDbH.jpg","photo",,,,,,,"0","4","https://twitter.com/search?q=%23ErodeByElection&src=typed_query&f=live","https://twitter.com/EVKSElangovan/status/1627034277828521985",,,,,,,"promotable_user",,,"none",,"false","2014-12-26T16:24:31.000Z","false","Views are personal. RTs ≠ endorsements.","false","false",,"0","103",,,"68009",,"88","true","false","2944070778","2944070778","false","false",,"78","Erode / Chennai","740",,"EVKS Elangovan","68009",,"ABB8C2","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png","false",,"https://pbs.twimg.com/profile_banners/2944070778/1461366028",,"http://pbs.twimg.com/profile_images/649426896967479296/02maljZe_normal.jpg","https://pbs.twimg.com/profile_images/649426896967479296/02maljZe_normal.jpg","C0DEED","DDEEF6","333333","false","false","false","EVKSElangovan","2020",,"none","https://t.co/namxMAxXm0",,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"289"
"1627034069170286592","2023-02-18T19:55:25.000Z","4","#cmstalin #RahulGandhi #PriyankaGandhi  #ErodeByElection #Erode #erodeeast #tamilnadu #erodecity #EVKS #MKStalin #DMK #DMKerode  #Thirumahaneveraa #INCTamilnadu #EVKSElangovan #news #tn #tngovt #congress #tamilnadugovernment  #indiannationalcongress #tncc #inctamilnadu https://t.co/WHSaIiD5J6","cmstalin","RahulGandhi","PriyankaGandhi","ErodeByElection","Erode","erodeeast","tamilnadu","erodecity","EVKS","MKStalin","DMK","DMKerode","Thirumahaneveraa","INCTamilnadu","EVKSElangovan","news","tn","tngovt","congress","tamilnadugovernment","indiannationalcongress","tncc","inctamilnadu","1627034069170286592","https://pbs.twimg.com/ext_tw_video_thumb/1627034005312012288/pu/img/98Uh8UrhT3WWl26e.jpg","photo",,,,,,,"1","0","https://twitter.com/search?q=%23ErodeByElection&src=typed_query&f=live","https://twitter.com/EVKSElangovan/status/1627034069170286592",,,,,,,"promotable_user",,,"none",,"false","2014-12-26T16:24:31.000Z","false","Views are personal. RTs ≠ endorsements.","false","false",,"0","103",,,"68009",,"88","true","false","2944070778","2944070778","false","false",,"78","Erode / Chennai","740",,"EVKS Elangovan","68009",,"ABB8C2","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png","false",,"https://pbs.twimg.com/profile_banners/2944070778/1461366028",,"http://pbs.twimg.com/profile_images/649426896967479296/02maljZe_normal.jpg","https://pbs.twimg.com/profile_images/649426896967479296/02maljZe_normal.jpg","C0DEED","DDEEF6","333333","false","false","false","EVKSElangovan","2020",,"none","https://t.co/namxMAxXm0",,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"189"
"1627033959824789506","2023-02-18T19:54:59.000Z","6","#cmstalin #RahulGandhi #PriyankaGandhi  #ErodeByElection #Erode #erodeeast #tamilnadu #erodecity #EVKS #MKStalin #DMK #DMKerode  #Thirumahaneveraa #INCTamilnadu #EVKSElangovan #news #tn #tngovt #congress #tamilnadugovernment  #indiannationalcongress #tncc #inctamilnadu https://t.co/wljYqgAGYZ","cmstalin","RahulGandhi","PriyankaGandhi","ErodeByElection","Erode","erodeeast","tamilnadu","erodecity","EVKS","MKStalin","DMK","DMKerode","Thirumahaneveraa","INCTamilnadu","EVKSElangovan","news","tn","tngovt","congress","tamilnadugovernment","indiannationalcongress","tncc","inctamilnadu","1627033959824789506","https://pbs.twimg.com/ext_tw_video_thumb/1627033868191805440/pu/img/gTPSpDbfUrsi5Tef.jpg","photo",,,,,,,"0","2","https://twitter.com/search?q=%23ErodeByElection&src=typed_query&f=live","https://twitter.com/EVKSElangovan/status/1627033959824789506",,,,,,,"promotable_user",,,"none",,"false","2014-12-26T16:24:31.000Z","false","Views are personal. RTs ≠ endorsements.","false","false",,"0","103",,,"68009",,"88","true","false","2944070778","2944070778","false","false",,"78","Erode / Chennai","740",,"EVKS Elangovan","68009",,"ABB8C2","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png","false",,"https://pbs.twimg.com/profile_banners/2944070778/1461366028",,"http://pbs.twimg.com/profile_images/649426896967479296/02maljZe_normal.jpg","https://pbs.twimg.com/profile_images/649426896967479296/02maljZe_normal.jpg","C0DEED","DDEEF6","333333","false","false","false","EVKSElangovan","2020",,"none","https://t.co/namxMAxXm0",,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"221"
"1627033806040604673","2023-02-18T19:54:22.000Z","3","#cmstalin #RahulGandhi #PriyankaGandhi  #ErodeByElection #Erode #erodeeast #tamilnadu #erodecity #EVKS #MKStalin #DMK #DMKerode  #Thirumahaneveraa #INCTamilnadu #EVKSElangovan #news #tn #tngovt #congress #tamilnadugovernment  #indiannationalcongress #tncc #inctamilnadu https://t.co/jqevj2Gzb3","cmstalin","RahulGandhi","PriyankaGandhi","ErodeByElection","Erode","erodeeast","tamilnadu","erodecity","EVKS","MKStalin","DMK","DMKerode","Thirumahaneveraa","INCTamilnadu","EVKSElangovan","news","tn","tngovt","congress","tamilnadugovernment","indiannationalcongress","tncc","inctamilnadu","1627033806040604673","https://pbs.twimg.com/ext_tw_video_thumb/1627033714936123394/pu/img/M3oEsqzd0Kt90DMD.jpg","photo",,,,,,,"0","0","https://twitter.com/search?q=%23ErodeByElection&src=typed_query&f=live","https://twitter.com/EVKSElangovan/status/1627033806040604673",,,,,,,"promotable_user",,,"none",,"false","2014-12-26T16:24:31.000Z","false","Views are personal. RTs ≠ endorsements.","false","false",,"0","103",,,"68009",,"88","true","false","2944070778","2944070778","false","false",,"78","Erode / Chennai","740",,"EVKS Elangovan","68009",,"ABB8C2","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png","false",,"https://pbs.twimg.com/profile_banners/2944070778/1461366028",,"http://pbs.twimg.com/profile_images/649426896967479296/02maljZe_normal.jpg","https://pbs.twimg.com/profile_images/649426896967479296/02maljZe_normal.jpg","C0DEED","DDEEF6","333333","false","false","false","EVKSElangovan","2020",,"none","https://t.co/namxMAxXm0",,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"178"
"1626919355043975168","2023-02-18T12:25:56.000Z","0","@maiamofficial #ErodeEastByPoll #ErodeByElection #ErodeEastByPolls #Erode #ஈரோடுகிழக்கில்நம்மவர்

ஒன்று கூடுவோம்...
வென்று காட்டுவோம்...
எதிரிகளுக்கு பாடம் கற்ப்பிப்போம்...
நாளை நமதே 🙏 https://t.co/4sHQl2IUaA","ErodeEastByPoll","ErodeByElection","ErodeEastByPolls","Erode","ஈரோடுகிழக்கில்நம்மவர்",,,,,,,,,,,,,,,,,,,"1626920950687232000","https://pbs.twimg.com/media/FpP7-fSacAARjCu.jpg","photo",,,,,,,"0","0","https://twitter.com/search?q=%23ErodeEastByPolls&src=typed_query&f=live","https://twitter.com/ggs87m/status/1626920950687232000",,,,,,,"promotable_user",,,"none",,"false","2008-10-18T06:35:40.000Z","false","Favourite Personalities- @ikamalhaasan - VIVEKANANDA- Aasaanji - Joseph C.Vijay - கவிஞர் வாலி- Dr Shalini 💐 | I Hate Filthy Tweeters |","false","false",,"0","5458",,,"1358",,"565","true","true","16836439","16836439","false","false",,"5","","850",,"Marma Yogi","1358",,"C0DEED","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png","false",,"https://pbs.twimg.com/profile_banners/16836439/1650954285",,"http://pbs.twimg.com/profile_images/1611624437664870404/AAR1pST7_normal.jpg","https://pbs.twimg.com/profile_images/1611624437664870404/AAR1pST7_normal.jpg","C0DEED","DDEEF6","333333","true","false","false","ggs87m","7445",,"none",,,"false",,"962358161104560128","Makkal Needhi Maiam | மக்கள் நீதி மய்யம்","maiamofficial",,,,,,,,,,,,,,,,,,,,,,,,,,,,"37"
"1626918139471724545","2023-02-18T12:14:45.000Z","1","'உயிரில்லாத அந்த கேடுகெட்ட பேனா சின்னத்தை உடைப்பேன்!' என்று சொன்னதற்கு அவ்வளவு கோபப்பட்டு பொங்கியவர்கள், உயிருள்ள மனிதனின் மண்டை  உடைக்கப்பட்டதற்கு வாய்மூடி மௌனமாய் கடந்து செல்கிறார்கள்.
#ரவுடி_திமுக #ErodeEastByElection #ErodeEastByPolls #DMKfailsTN #ArrestDmkGoondas #ரவுடிதிமுக","ரவுடி_திமுக","ErodeEastByElection","ErodeEastByPolls","DMKfailsTN","ArrestDmkGoondas","ரவுடிதிமுக",,,,,,,,,,,,,,,,,,"1626918139471724545",,,,,,,,,"0","0","https://twitter.com/search?q=%23ErodeEastByPolls&src=typed_query&f=live","https://twitter.com/ArulRaj90606732/status/1626918139471724545",,,,,,,"none",,,"none",,"false","2022-12-09T03:43:24.000Z","false","","false","false",,"0","848",,,"3",,"38","false","false","1601059800313639000","1601059800313638913","false","false",,"0","","227",,"Arul Raj","3",,"F5F8FA",,,"false",,"https://pbs.twimg.com/profile_banners/1601059800313638913/1672923284",,"http://pbs.twimg.com/profile_images/1614466362323398658/cLOewjCt_normal.jpg","https://pbs.twimg.com/profile_images/1614466362323398658/cLOewjCt_normal.jpg","C0DEED","DDEEF6","333333","true","false","false","ArulRaj90606732","332",,"none",,,"false",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"58"
"1620766072927305743","2023-02-01T12:48:38.000Z","18","A take-anywhere door lock, silicone spikes that keep your shower clean, and a chunk of etched glass that smooths your feet.",,,,,,,,,,,,,,,,,,,,,,,,"1620766072927305743",,,,,,,,,"0","3","https://twitter.com/search?q=%23ErodeEastByPolls&src=typed_query&f=live","https://twitter.com/lovetoknow/status/1620766072927305743",,,,,,,"promotable_user",,,"none",,"false","2008-12-24T08:24:14.000Z","false","your internet besties here to help you live a life you love✨ | exploring all things home/wellness/entertaining/family/pets/relationships & more 👇","false","false",,"0","1650",,,"11055",,"4494","false","false","18354034","18354034","false","false",,"198","http://www.lovetoknow.com","4100",,"LoveToKnow","11055",,"C0DEED","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png","false",,"https://pbs.twimg.com/profile_banners/18354034/1647556483",,"http://pbs.twimg.com/profile_images/1361807996540628992/nBFRy-kV_normal.jpg","https://pbs.twimg.com/profile_images/1361807996540628992/nBFRy-kV_normal.jpg","C0DEED","DDEEF6","333333","true","false","false","lovetoknow","8093",,"none","https://t.co/JLO47lzoWm",,"false",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29483"
"1627033587475251201","2023-02-18T19:53:30.000Z","5","#cmstalin #RahulGandhi #PriyankaGandhi  #ErodeByElection #Erode #erodeeast #tamilnadu #erodecity #EVKS #MKStalin #DMK #DMKerode  #Thirumahaneveraa #INCTamilnadu #EVKSElangovan #news #tn #tngovt #congress #tamilnadugovernment  #indiannationalcongress #tncc #inctamilnadu https://t.co/d3x4g4EFqT","cmstalin","RahulGandhi","PriyankaGandhi","ErodeByElection","Erode","erodeeast","tamilnadu","erodecity","EVKS","MKStalin","DMK","DMKerode","Thirumahaneveraa","INCTamilnadu","EVKSElangovan","news","tn","tngovt","congress","tamilnadugovernment","indiannationalcongress","tncc","inctamilnadu","1627033587475251201","https://pbs.twimg.com/media/FpRiaueakAAwimz.jpg","photo",,,,,,,"1","1","https://twitter.com/search?q=%23ErodeByElection&src=typed_query&f=live","https://twitter.com/EVKSElangovan/status/1627033587475251201",,,,,,,"promotable_user",,,"none",,"false","2014-12-26T16:24:31.000Z","false","Views are personal. RTs ≠ endorsements.","false","false",,"0","103",,,"68008",,"88","true","false","2944070778","2944070778","false","false",,"78","Erode / Chennai","740",,"EVKS Elangovan","68008",,"ABB8C2","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png","false",,"https://pbs.twimg.com/profile_banners/2944070778/1461366028",,"http://pbs.twimg.com/profile_images/649426896967479296/02maljZe_normal.jpg","https://pbs.twimg.com/profile_images/649426896967479296/02maljZe_normal.jpg","C0DEED","DDEEF6","333333","false","false","false","EVKSElangovan","2020",,"none","https://t.co/namxMAxXm0",,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"213"
"1627033510602215424","2023-02-18T19:53:12.000Z","6","#cmstalin #RahulGandhi #PriyankaGandhi  #ErodeByElection #Erode #erodeeast #tamilnadu #erodecity #EVKS #MKStalin #DMK #DMKerode  #Thirumahaneveraa #INCTamilnadu #EVKSElangovan #news #tn #tngovt #congress #tamilnadugovernment  #indiannationalcongress #tncc #inctamilnadu https://t.co/T6aRecvCgr","cmstalin","RahulGandhi","PriyankaGandhi","ErodeByElection","Erode","erodeeast","tamilnadu","erodecity","EVKS","MKStalin","DMK","DMKerode","Thirumahaneveraa","INCTamilnadu","EVKSElangovan","news","tn","tngovt","congress","tamilnadugovernment","indiannationalcongress","tncc","inctamilnadu","1627033510602215424","https://pbs.twimg.com/ext_tw_video_thumb/1627033443682095105/pu/img/4dyoA5NFjsvpZbTl.jpg","photo",,,,,,,"0","2","https://twitter.com/search?q=%23ErodeByElection&src=typed_query&f=live","https://twitter.com/EVKSElangovan/status/1627033510602215424",,,,,,,"promotable_user",,,"none",,"false","2014-12-26T16:24:31.000Z","false","Views are personal. RTs ≠ endorsements.","false","false",,"0","103",,,"68008",,"88","true","false","2944070778","2944070778","false","false",,"78","Erode / Chennai","740",,"EVKS Elangovan","68008",,"ABB8C2","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png","false",,"https://pbs.twimg.com/profile_banners/2944070778/1461366028",,"http://pbs.twimg.com/profile_images/649426896967479296/02maljZe_normal.jpg","https://pbs.twimg.com/profile_images/649426896967479296/02maljZe_normal.jpg","C0DEED","DDEEF6","333333","false","false","false","EVKSElangovan","2020",,"none","https://t.co/namxMAxXm0",,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"223"
"1627033413084659714","2023-02-18T19:52:49.000Z","4","#cmstalin #RahulGandhi #PriyankaGandhi  #ErodeByElection #Erode #erodeeast #tamilnadu #erodecity #EVKS #MKStalin #DMK #DMKerode  #Thirumahaneveraa #INCTamilnadu #EVKSElangovan #news #tn #tngovt #congress #tamilnadugovernment  #indiannationalcongress #tncc #inctamilnadu https://t.co/1h71GVNwoK","cmstalin","RahulGandhi","PriyankaGandhi","ErodeByElection","Erode","erodeeast","tamilnadu","erodecity","EVKS","MKStalin","DMK","DMKerode","Thirumahaneveraa","INCTamilnadu","EVKSElangovan","news","tn","tngovt","congress","tamilnadugovernment","indiannationalcongress","tncc","inctamilnadu","1627033413084659714","https://pbs.twimg.com/ext_tw_video_thumb/1627033137548230656/pu/img/IWdBMTc-76LQur0v.jpg","photo",,,,,,,"0","1","https://twitter.com/search?q=%23ErodeByElection&src=typed_query&f=live","https://twitter.com/EVKSElangovan/status/1627033413084659714",,,,,,,"promotable_user",,,"none",,"false","2014-12-26T16:24:31.000Z","false","Views are personal. RTs ≠ endorsements.","false","false",,"0","103",,,"68008",,"88","true","false","2944070778","2944070778","false","false",,"78","Erode / Chennai","740",,"EVKS Elangovan","68008",,"ABB8C2","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png","false",,"https://pbs.twimg.com/profile_banners/2944070778/1461366028",,"http://pbs.twimg.com/profile_images/649426896967479296/02maljZe_normal.jpg","https://pbs.twimg.com/profile_images/649426896967479296/02maljZe_normal.jpg","C0DEED","DDEEF6","333333","false","false","false","EVKSElangovan","2020",,"none","https://t.co/namxMAxXm0",,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"158"
"1627033035211415553","2023-02-18T19:51:19.000Z","6","#cmstalin #RahulGandhi #PriyankaGandhi  #ErodeByElection #Erode #erodeeast #tamilnadu #erodecity #EVKS #MKStalin #DMK #DMKerode  #Thirumahaneveraa #INCTamilnadu #EVKSElangovan #news #tn #tngovt #congress #tamilnadugovernment  #indiannationalcongress #tncc #inctamilnadu https://t.co/eEwENJ364P","cmstalin","RahulGandhi","PriyankaGandhi","ErodeByElection","Erode","erodeeast","tamilnadu","erodecity","EVKS","MKStalin","DMK","DMKerode","Thirumahaneveraa","INCTamilnadu","EVKSElangovan","news","tn","tngovt","congress","tamilnadugovernment","indiannationalcongress","tncc","inctamilnadu","1627033035211415553","https://pbs.twimg.com/ext_tw_video_thumb/1627032929917632512/pu/img/BJobSo6IFr4-bN08.jpg","photo",,,,,,,"1","2","https://twitter.com/search?q=%23ErodeByElection&src=typed_query&f=live","https://twitter.com/EVKSElangovan/status/1627033035211415553",,,,,,,"promotable_user",,,"none",,"false","2014-12-26T16:24:31.000Z","false","Views are personal. RTs ≠ endorsements.","false","false",,"0","103",,,"68008",,"88","true","false","2944070778","2944070778","false","false",,"78","Erode / Chennai","740",,"EVKS Elangovan","68008",,"ABB8C2","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png","false",,"https://pbs.twimg.com/profile_banners/2944070778/1461366028",,"http://pbs.twimg.com/profile_images/649426896967479296/02maljZe_normal.jpg","https://pbs.twimg.com/profile_images/649426896967479296/02maljZe_normal.jpg","C0DEED","DDEEF6","333333","false","false","false","EVKSElangovan","2020",,"none","https://t.co/namxMAxXm0",,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"404"
